candidate_row_id,acquisition_batch_rank,batch_role,country,wave,idno,concept,required_for,candidate_files,candidate_raw_variable,candidate_harmonized_variables,template_raw_label,metadata_confidence,ddi_match_status,ddi_match_count,ddi_file_ids,ddi_file_names,ddi_file_descriptions,ddi_variable_names,ddi_variable_labels,ddi_interval,ddi_format_types,ddi_valid_counts,ddi_invalid_counts,ddi_min_values,ddi_max_values,ddi_range_units,ddi_category_count,ddi_category_preview,official_metadata_evidence_status,raw_value_verification_status,promotion_guardrail
487,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,sect15a_harvestw3,s15aq5d,shock_module_variable,MOST IMPORTANT CONSEQUENCE OF THE [SHOCK]? (4TH),high,ddi_variable_and_file_match,1,F63,sect15a_harvestw3,"Data on economic shocks affecting the household since 2014 - collected through Post Harvest Household Questionnaire, Section 15A (Economic Shocks)",s15aq5d,MOST IMPORTANT CONSEQUENCE OF THE [SHOCK]? (4TH),discrete,numeric,150,100654,,,,23,1=1. SALE OF LIVESTOCK; 2=2. SALE OF LAND; 3=3. SALE OF OTHER PROPERTY; 4=4. SENT CHILDREN TO LIVE WITH FRIENDS; 5=5. WITHDREW CHILDREN FROM SCHOOL; ... +18 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
488,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,shocks_or_livelihood,mechanisms_and_heterogeneity,sect15a_harvestw3,s15aq5d_os,shock_module_variable,MOST IMPORTANT CONSEQUENCE OF THE [SHOCK]? (4TH)(OTHER SPECIFY),high,ddi_variable_and_file_match,1,F63,sect15a_harvestw3,"Data on economic shocks affecting the household since 2014 - collected through Post Harvest Household Questionnaire, Section 15A (Economic Shocks)",s15aq5d_os,MOST IMPORTANT CONSEQUENCE OF THE [SHOCK]? (4TH)(OTHER SPECIFY),discrete,character,1,,,,,1,withdraw child from private...=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
489,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,strata,survey_design_robustness,,,strata,,metadata_candidate_from_concept_checklist,no_ddi_variable_match,0,,,,,,,,,,,,,0,,official_ddi_variable_evidence_missing,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
490,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_timing,main_financial_sample,sectc_harvestw3;sectc_plantingw3,c0q3,interview_date_or_survey_month,Date of interview,high,ddi_variable_and_file_match,2,F31;F84,sectc_plantingw3;sectc_harvestw3,"Community level data - collected through Post Planting Community Questionnaire, Community Identification and Survey Staff Details Sections;Community level data - collected through Post Harvest Community Questionnaire, Community Identific...",c0q3,Date of interview,discrete,character,484;486,,,,,81,7/29/2015 12:00:00 AM=; 8/21/2015 12:00:00 AM=; 8/22/2015 12:00:00 AM=; 8/23/2015 12:00:00 AM=; 8/24/2015 12:00:00 AM=; ... +76 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
491,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_combined,household_weight_or_person_weight,Combined Wave 1 & Wave 2 household weight (hhs interviewed in both W1 & W2,high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_combined,Combined Wave 1 & Wave 2 household weight (hhs interviewed in both W1 & W2,contin,numeric,4671,329,680.218,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
492,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack;secta_harvestw3;secta_plantingw3,wt_w1_w2_w3,household_weight_or_person_weight,"Combined Wave 1, 2, & 3 household weight (hhs interviewed in W1, W2, & W3)",high,ddi_variable_and_file_match,3,F116;F115;F110,secta_plantingw3;secta_harvestw3;HHTrack,"Household level data on Household identifier variables, enumerator, supervisor, and data entry clerk identifiers, date and time of interview and data entry, and observation notes by enumerator regarding the interview - collected through ...",wt_w1_w2_w3,"Combined Wave 1, 2, & 3 household weight (hhs interviewed in W1, W2, & W3)",contin,numeric,4407,289;185;593,680.218,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
493,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w1_w3,household_weight_or_person_weight,Combined Wave 1 & Wave 3 household weight (hhs interviewed in both W1 & W3),high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w1_w3,Combined Wave 1 & Wave 3 household weight (hhs interviewed in both W1 & W3),contin,numeric,4533,467,612.196,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
494,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w1v1,household_weight_or_person_weight,Wave 1 Visit 1 (PP) household weight,high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w1v1,Wave 1 Visit 1 (PP) household weight,contin,numeric,4997,3,612.196,33469.487,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
495,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w1v2,household_weight_or_person_weight,Wave 1 Visit 2 (PH) household weight,high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w1v2,Wave 1 Visit 2 (PH) household weight,contin,numeric,4917,83,612.196,33469.487,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
496,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w2_w3,household_weight_or_person_weight,Combined Wave 2 & Wave 3 household weight (hhs interviewed in both W2 & W3),high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w2_w3,Combined Wave 2 & Wave 3 household weight (hhs interviewed in both W2 & W3),contin,numeric,4448,552,680.218,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
497,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w2v1,household_weight_or_person_weight,Wave 2 Visit 1 (PP) household weight,high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w2v1,Wave 2 Visit 1 (PP) household weight,contin,numeric,4749,251,680.218,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
498,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w2v2,household_weight_or_person_weight,Wave 2 Visit 2 (PH) household weight,high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w2v2,Wave 2 Visit 2 (PH) household weight,contin,numeric,4770,230,612.196,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
499,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w3v1,household_weight_or_person_weight,Wave 3 Visit 1 (PP) household weight,high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w3v1,Wave 3 Visit 1 (PP) household weight,contin,numeric,4610,390,612.196,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
500,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_w3v2,household_weight_or_person_weight,Wave 3 Visit 2 (PH) household weight,high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_w3v2,Wave 3 Visit 2 (PH) household weight,contin,numeric,4581,419,612.196,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
501,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_wave1,household_weight_or_person_weight,Wave 1 household weight (hhs interviwed in both PP & PH),high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_wave1,Wave 1 household weight (hhs interviwed in both PP & PH),contin,numeric,4916,84,612.196,33469.487,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
502,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack,wt_wave2,household_weight_or_person_weight,Wave 2 household weight (hhs interviwed in both PP & PH),high,ddi_variable_and_file_match,1,F110,HHTrack,Data on status of households across all six visits of the three waves. The data also contains the full set of survey weights.,wt_wave2,Wave 2 household weight (hhs interviwed in both PP & PH),contin,numeric,4716,284,680.218,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
503,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,HHTrack;secta_harvestw3;secta_plantingw3,wt_wave3,household_weight_or_person_weight,Wave 3 household weight (hhs interviwed in both PP & PH),high,ddi_variable_and_file_match,3,F116;F115;F110,secta_plantingw3;secta_harvestw3;HHTrack,"Household level data on Household identifier variables, enumerator, supervisor, and data entry clerk identifiers, date and time of interview and data entry, and observation notes by enumerator regarding the interview - collected through ...",wt_wave3,Wave 3 household weight (hhs interviwed in both PP & PH),contin,numeric,4581,115;11;419,612.196,37188.319,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
504,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,cons_agg_wave3_visit1;cons_agg_wave3_visit2,hhweight,household_weight_or_person_weight,Household cross sect weight,high,ddi_variable_and_file_match,2,F113;F114,cons_agg_wave3_visit1;cons_agg_wave3_visit2,Consumption aggregate data (visit 1);Consumption aggregate data (visit 2),hhweight,Household cross sect weight,contin,numeric,4590;4579,,612.196,37188.32,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
505,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,survey_weight,main_financial_sample,sect4a_harvestw3,s4aq52,household_weight_or_person_weight,WEIGHT,high,ddi_variable_and_file_match,1,F43,sect4a_harvestw3,"Household member/ individual level health data - collected through Post-Harvest Household Questionnaire, Section 4 (Health)",s4aq52,WEIGHT,contin,numeric,4266,21910,1.8,40.2,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
506,5,priority_10_wave_batch,Nigeria,2015-2016,NGA_2015_GHSP-W3_v02_M,total_consumption_or_income,main_financial_sample,cons_agg_wave3_visit1;cons_agg_wave3_visit2,totcons,total_consumption_or_income,Total consumption per capita,high,ddi_variable_and_file_match,2,F113;F114,cons_agg_wave3_visit1;cons_agg_wave3_visit2,Consumption aggregate data (visit 1);Consumption aggregate data (visit 2),totcons,Total consumption per capita,contin,numeric,4590;4579,,8127.424;7774.372,7441750.5;2750086.25,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
507,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,care_or_barrier,double_failure_sample,sect4a_harvestw1,s4aq15,care_sought,During past 12 months were you admitted in hospital or health facility?,high,ddi_variable_and_file_match,1,F34,sect4a_harvestw1,,s4aq15,During past 12 months were you admitted in hospital or health facility?,discrete,numeric,26935,638,,,,3,1=yes; 2=no; Sysmiss=,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
508,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,care_or_barrier,double_failure_sample,sect4a_harvestw1,s4aq16,care_sought,Nbr of nights you stayed in hospital or health facility during past 12 months?(N,high,ddi_variable_and_file_match,1,F34,sect4a_harvestw1,,s4aq16,Nbr of nights you stayed in hospital or health facility during past 12 months?(N,contin,numeric,659,26914,,99,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
509,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,care_or_barrier,double_failure_sample,sect4a_harvestw1,s4aq17,oop_health_expenditure;care_sought,Amount spent for staying hospital or health facility (NAIRA),high,ddi_variable_and_file_match,1,F34,sect4a_harvestw1,,s4aq17,Amount spent for staying hospital or health facility (NAIRA),contin,numeric,592,26981,,285000,,0,,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
510,6,priority_10_wave_batch,Nigeria,2010-2011,NGA_2010_GHSP-W1_v03_M,care_or_barrier,double_failure_sample,sect4a_harvestw1,s4aq20,oop_health_expenditure;care_sought,Who paid for most of your health expenses including consultation,high,ddi_variable_and_file_match,1,F34,sect4a_harvestw1,,s4aq20,Who paid for most of your health expenses including consultation,discrete,numeric,8601,18972,,,,12,1=self; 2=spouse; 3=parent; 4=other relative; 5=employer; ... +7 more,official_ddi_variable_and_file_evidence_present,not_raw_value_verified,"official DDI evidence supports pre-review only; raw values, units, missing codes, skip patterns, and merge keys must still be verified from original microdata before promotion"
