acquisition_batch_rank,batch_role,country,wave,idno,promoted_dataset_layer,output_column,output_role,required_for_final_dataset,source_concepts,expected_level,derivation_type,candidate_variable_rows,high_confidence_candidate_rows,candidate_files,candidate_raw_variables,manual_verified_variable_rows,concept_manual_statuses,raw_receipt_status,climate_linkage_gate_status,registry_analysis_ready_status,current_synthesis_status,blocking_reason,post_raw_synthesis_action
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_linked,era5_heat_anomaly,climate_exposure,yes,survey_timing;climate_geography,household_or_cluster,derived_from_era5,19,9,HH.Geovariables_Y1; SECTA1A2_English_Labels;SECTA1A2_Swahili_Labels;SECTCB;SECTCB_Swahili_Labels;SECTCC;SECTCD;SECTCEFG;SECTCH;SECTCI;SECTCJ_S;SEC_A_T_English_Labels;SEC_A_T_Swahili_Labels;nps_weights_oct2010; SECTA1A2_English_Labels;SECTA1A2_Swahili_Labels;SECTCB;SECTCB_Swahili_Labels;SECTCC;SECTCD;SECTCEFG;SECTCH;SECTCI;SECTCJ_S;SEC_A_T_English_Labels;SEC_A_T_Swahili_Labels;TZY1.HH.Consumption;nps_weights_oct2010; SEC_2A_English_Labels;SEC_2B_English_Labels; SEC_B_C_D_E1_F_G1_U_English_Labels;SEC_B_C_D_E1_F_G1_U_Swahili_Labels; SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels; SECTA1A2_English_Labels; TZY1.HH.Consumption,lat_modified; lon_modified; district; region; ward; area; crops11; crops12; crops14; crops15; crops17; crops18; dist05; sbq25district; sbq27district; shq11e; ca07m; ca07y; intmonth,0,survey_timing:blocked_source_gate_not_ready; climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,climate_linked,climate_shock_indicator,climate_exposure,yes,survey_timing;climate_geography,household_or_cluster,derived_from_chirps_or_era5,19,9,HH.Geovariables_Y1; SECTA1A2_English_Labels;SECTA1A2_Swahili_Labels;SECTCB;SECTCB_Swahili_Labels;SECTCC;SECTCD;SECTCEFG;SECTCH;SECTCI;SECTCJ_S;SEC_A_T_English_Labels;SEC_A_T_Swahili_Labels;nps_weights_oct2010; SECTA1A2_English_Labels;SECTA1A2_Swahili_Labels;SECTCB;SECTCB_Swahili_Labels;SECTCC;SECTCD;SECTCEFG;SECTCH;SECTCI;SECTCJ_S;SEC_A_T_English_Labels;SEC_A_T_Swahili_Labels;TZY1.HH.Consumption;nps_weights_oct2010; SEC_2A_English_Labels;SEC_2B_English_Labels; SEC_B_C_D_E1_F_G1_U_English_Labels;SEC_B_C_D_E1_F_G1_U_Swahili_Labels; SEC_H1_J_K2_O2_P1_Q1_S1_English_Labels; SECTA1A2_English_Labels; TZY1.HH.Consumption,lat_modified; lon_modified; district; region; ward; area; crops11; crops12; crops14; crops15; crops17; crops18; dist05; sbq25district; sbq27district; shq11e; ca07m; ca07y; intmonth,0,survey_timing:blocked_source_gate_not_ready; climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,covariates,age,demographic_covariate,recommended,demographics,person_or_household,raw_variable,2,2,SEC_B_C_D_E1_F_G1_U_English_Labels,sbq12; sbq15,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,covariates,sex,demographic_covariate,recommended,demographics,person_or_household,raw_variable,5,5,SECTCH; SECTCI; SEC_B_C_D_E1_F_G1_U_English_Labels,ch19d; ci01c; ci02c; ci18d; sbq2,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,covariates,education,socioeconomic_covariate,optional,demographics,person_or_household,raw_variable,9,9,SECTCH; SEC_B_C_D_E1_F_G1_U_English_Labels; SEC_B_C_D_E1_F_G1_U_English_Labels;SEC_B_C_D_E1_F_G1_U_Swahili_Labels,ch12; scq12; scq14_bks; scq14_contr; scq14_fee; scq14_food; scq14_tot; scq14_trans; scq14_tui,0,demographics:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,covariates,insurance,coverage_covariate,optional,insurance,person_or_household,raw_variable,1,0,,,0,insurance:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,mechanisms,shock_module_variable,mechanism_covariate,optional,shocks_or_livelihood,household,raw_variable,6,6,HH.Geovariables_Y1,crops01; crops02; crops04; crops05; crops07; crops08,0,shocks_or_livelihood:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
7,priority_10_wave_batch,Tanzania,2008-2009,TZA_2008_NPS-R1_v03_M,mechanisms,agriculture_livelihood,mechanism_covariate,optional,shocks_or_livelihood,household,raw_variable,6,6,HH.Geovariables_Y1,crops01; crops02; crops04; crops05; crops07; crops08,0,shocks_or_livelihood:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,household_core,country,metadata,yes,metadata,dataset,metadata_constant,0,0,,,0,metadata_constant,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,metadata_ready_not_sufficient_for_promotion,metadata constants exist but source raw dataset is not promoted,Carry metadata constants only after the country-wave is promoted.
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,household_core,wave,metadata,yes,metadata,dataset,metadata_constant,0,0,,,0,metadata_constant,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,metadata_ready_not_sufficient_for_promotion,metadata constants exist but source raw dataset is not promoted,Carry metadata constants only after the country-wave is promoted.
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,household_core,idno,metadata,yes,metadata,dataset,metadata_constant,0,0,,,0,metadata_constant,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,metadata_ready_not_sufficient_for_promotion,metadata constants exist but source raw dataset is not promoted,Carry metadata constants only after the country-wave is promoted.
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,household_core,household_id,base_key,yes,household_id,household,raw_variable,3,3,AG_SEC10B;AG_SEC7A;AG_SEC7B; FS_J1;FS_J3;HH_SEC_H1;TZY1.HH.Consumption; FS_J1;FS_J3;HH_SEC_B;TZY2.HH.Consumption,y2_hhid; hhid; hhid_2008,0,household_id:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_design,survey_weight,weight,yes,survey_weight,household_or_person,raw_variable,4,4,COMSEC_CJ; HH_SEC_A; HH_SEC_U,cm_j01b; cm_j02b; y2_weight; hh_u03,0,survey_weight:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_design,psu_cluster,design_key,yes,psu_cluster,cluster,raw_variable,11,11,COMSEC_CA;COMSEC_CB;COMSEC_CD;COMSEC_CE;COMSEC_CF;COMSEC_CG;COMSEC_CH;COMSEC_CI;COMSEC_CJ;comsec_cc; COMSEC_CI; FS_D3; HH.Geovariables_Y2;Plot.Geovariables_Y2; HH_SEC_A;TZY2.EA.Offsets; HH_SEC_A; HH_SEC_K1; TZY1.HH.Consumption,id_04; cm_i15d; fs_d10a; fs_d10b; fs_d10c; fs_d10d; ea_id; clusterid; ea; hh_k01_2; cluster,0,psu_cluster:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,survey_design,strata,design_key,recommended,strata,strata,raw_variable,2,2,HH_SEC_A; TZY1.HH.Consumption;TZY2.HH.Consumption,strataid; strata,0,strata:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,timing,survey_year,time_key,yes,survey_timing,household,raw_variable,0,0,,,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,timing,survey_month,time_key,yes,survey_timing,household,raw_variable,0,0,,,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,timing,interview_date,time_key,recommended,survey_timing,household,raw_variable,0,0,,,0,survey_timing:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,climate_geography,admin1,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,climate_geography,admin2,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,climate_geography,cluster_id,geo_key,yes,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,climate_geography,latitude,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,climate_geography,longitude,geo_key,recommended,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,climate_geography,geolocation_quality,geo_qc,yes,climate_geography,cluster_or_admin,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
8,priority_10_wave_batch,Tanzania,2010-2011,TZA_2010_NPS-R2_v03_M,climate_geography,rural,geo_covariate,recommended,climate_geography,household_or_cluster,raw_variable,0,0,,,0,climate_geography:blocked_source_gate_not_ready,not_received_no_original_raw_package,blocked_raw_timing_geography_not_verified_sources_ready,not_promoted,blocked_raw_package_absent,complete original raw package absent,"Place complete unchanged official raw package and documentation, then rerun receipt, schema, archive, and manual verification gates."
