download_priority_order,queue_role,country,wave,idno,requirement,candidate_rank,variable_name,variable_label,file_id,file_name,file_description,match_score,matched_terms,match_basis,official_metadata_status,raw_value_verification_status,promotion_guardrail
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,11,Q54m,When did you stop working - Month,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,month;end,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,survey_timing,12,Q54y,When did you stop working - Year,F57,LABORF.NSDstat,"Labor force dataset. Questionnaire on Population Changes and Migration 1995, 1996, and 1997",8,year;end,label,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,1,Cluster,(=parish*100000+constit*1000+en,F49,EXP97.NSDstat,JSLC Constructed Dataset 1997,12,cluster;parish,label;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,2,district,Enumeration District Number,F52,HEADS.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,10,district;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,3,parish,Parish Number,F52,HEADS.NSDstat,Household Roster for Round 11 from the questionnaire Jamaica Survey of Living Conditions 1997,10,parish;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,4,district,Enumeration District Number,F53,HHSIZE.NSDstat,"Household Size - Number of Members in the Household, JSLC Constructed Consumption Aggregate Dataset 1997",10,district;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,5,parish,Parish Number,F53,HHSIZE.NSDstat,"Household Size - Number of Members in the Household, JSLC Constructed Consumption Aggregate Dataset 1997",10,parish;file:household,file;name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,6,area,Area code,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,7,district,Enumeration District Number,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,8,district,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,8,parish,Parish Number,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,8,parish,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,9,region,Sampling Region,F1,REC001.NSDstat,Introduction section for questionnaire Jamaica Survey of Living Conditions 1997,8,region,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,10,xearn,Excess Earnings,F34,REC034.NSDstat,"Part M: Adequacy of Income, from the questionnaire Jamaica Survey of Living Conditions 1997",8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,11,year,Year when loan was taken,F41,REC041.NSDstat,"Part O: Money Borrowed, from the questionnaire Jamaica Survey of Living Conditions 1997",8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
11,sixth_country_backup_candidate,Jamaica,1997,JAM_1997_SLC_v01_M,climate_geography,12,district,Enumeration District Number,F47,ANNUAL.NSDstat,JSLC Constructed Dataset 1997,8,district,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,1,hid,Household ID,F11,KINDIVH,household roster (module B of Household Questionnaire),22,household id;roster;household_id;file:roster;file:household,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,2,pid,Individual ID,F10,KINDIV,household demographic and relationship variables (individual level),21,individual id;individual_id;pid;file:household,file;label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,3,pid,position on household roster,F1,CONADULT,adult characteristics,19,roster;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,4,pid,,F11,KINDIVH,household roster (module B of Household Questionnaire),19,roster;pid;file:roster;file:household,file;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,5,pid,Individual ID,F4,KADIET,adult nutrition data (module P of Questionnaire for Adults),19,individual id;individual_id;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,6,pid,Individual ID,F5,KADULT,Questionnaire for Adults (excluding module P),19,individual id;individual_id;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,7,pid,Individual ID,F6,KCHDIET,child nutrition data (module P of Questionnaire for Children),19,individual id;individual_id;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,8,pid,Individual ID,F7,KCHILD,Questionnaire for Children (excluding module P),19,individual id;individual_id;pid,label;name;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,9,hhid,,F4,KADIET,adult nutrition data (module P of Questionnaire for Adults),16,hhid;hh_id,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,10,hhid,,F6,KCHDIET,child nutrition data (module P of Questionnaire for Children),16,hhid;hh_id,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,11,ab10_9_1,RELATION TO HH MEMBER #1,F11,KINDIVH,household roster (module B of Household Questionnaire),15,roster;member;file:roster;file:household,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,household_person_keys,12,ab10_9_2,RELATION TO HH MEMBER #2,F11,KINDIVH,household roster (module B of Household Questionnaire),15,roster;member;file:roster;file:household,file;label;phrase,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,weights_and_design,1,ayeaid,,F14,KPRICE3,Survey of Availability and Prices of Food Products and Fuel (continued),16,ea_id;ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
12,sixth_country_backup_candidate,Kyrgyz Republic,1993,KGZ_1993_KMPS_v01_M,weights_and_design,2,hhead,household head status,F1,CONADULT,adult characteristics,8,ea,name,official_public_metadata_candidate,not_raw_value_verified,"metadata candidate only; verify raw values, labels, units, recall periods, missing codes, skip patterns, merge keys, and survey design before promotion"
